datetime,symbol,time,tick,askPrice,volume1,lastPrice,volume2,bidPrice,volume3,amount,turnover,other,,
20210623,cu2201,21:02:02,0,69570,6,69520,2,69580,2,347342,2.08E+06,5765,0,0
20210623,cu2201,21:02:07,0,69570,6,69520,2,69580,2,347342,2.08E+06,5765,0,0
20210623,cu2201,21:02:11,500,69570,6,69530,8,69580,8,347342,2.08E+06,5765,0,0
20210623,cu2201,21:02:16,0,69570,6,69540,3,69600,3,347342,2.08E+06,5765,0,0
20210623,cu2201,21:02:18,500,69570,6,69540,1,69590,1,347342,2.08E+06,5765,0,0
20210623,cu2201,21:02:29,500,69570,6,69540,1,69590,1,347342,2.08E+06,5765,0,0
20210623,cu2201,21:02:35,500,69570,6,69560,2,69620,2,347342,2.08E+06,5765,0,0
20210623,cu2201,21:02:40,500,69570,6,69570,1,69620,1,347342,2.08E+06,5765,0,0
20210623,cu2201,21:02:45,0,69570,6,69570,2,69610,2,347342,2.08E+06,5765,0,0
20210623,cu2201,21:02:55,0,69570,6,69570,1,69610,1,347342,2.08E+06,5765,0,0
20210623,cu2201,21:03:02,0,69570,6,69560,1,69610,1,347342,2.08E+06,5765,0,0
20210623,cu2201,21:03:04,500,69570,6,69480,10,69600,10,347342,2.08E+06,5765,0,0
20210623,cu2201,21:03:06,500,69570,6,69530,1,69580,1,347342,2.08E+06,5765,0,0
20210623,cu2201,21:03:12,500,69570,6,69520,1,69570,1,347342,2.08E+06,5765,0,0
20210623,cu2201,21:03:19,500,69570,6,69490,2,69570,2,347342,2.08E+06,5765,0,0
20210623,cu2201,21:03:22,500,69570,6,69490,2,69570,2,347342,2.08E+06,5765,0,0
20210623,cu2201,21:03:28,0,69570,6,69500,1,69560,1,347342,2.08E+06,5765,0,0
20210623,cu2201,21:03:31,0,69570,6,69500,1,69550,1,347342,2.08E+06,5765,0,0
20210623,cu2201,21:03:37,500,69570,6,69490,1,69550,1,347342,2.08E+06,5765,0,0
20210623,cu2201,21:03:40,500,69570,6,69480,1,69550,1,347342,2.08E+06,5765,0,0
20210623,cu2201,21:03:42,500,69570,6,69480,1,69550,1,347342,2.08E+06,5765,0,0
20210623,cu2201,21:03:48,500,69570,6,69490,2,69550,2,347342,2.08E+06,5765,0,0
20210623,cu2201,21:03:50,500,69570,6,69500,1,69550,1,347342,2.08E+06,5765,0,0
20210623,cu2201,21:03:54,500,69570,6,69500,2,69550,2,347342,2.08E+06,5765,0,0
20210623,cu2201,21:03:57,0,69570,6,69500,1,69550,1,347342,2.08E+06,5765,0,0
20210623,cu2201,21:04:00,0,69570,6,69500,1,69550,1,347342,2.08E+06,5765,0,0
20210623,cu2201,21:04:06,0,69570,6,69490,1,69530,1,347342,2.08E+06,5765,0,0
20210623,cu2201,21:04:08,0,69570,6,69460,1,69520,1,347342,2.08E+06,5765,0,0
20210623,cu2201,21:04:10,0,69570,6,69460,1,69510,1,347342,2.08E+06,5765,0,0
20210623,cu2201,21:04:12,0,69570,6,69460,1,69520,1,347342,2.08E+06,5765,0,0
20210623,cu2201,21:04:15,0,69460,7,69460,1,69520,1,347336,2.43E+06,5766,0,0
20210623,cu2201,21:04:17,500,69460,7,69470,1,69520,1,347336,2.43E+06,5766,0,0
20210623,cu2201,21:04:20,500,69460,7,69470,1,69520,1,347336,2.43E+06,5766,0,0
20210623,cu2201,21:04:25,0,69460,7,69470,1,69520,1,347336,2.43E+06,5766,0,0
20210623,cu2201,21:04:28,0,69460,7,69490,1,69570,1,347336,2.43E+06,5766,0,0
20210623,cu2201,21:04:30,0,69460,7,69490,1,69560,1,347336,2.43E+06,5766,0,0
20210623,cu2201,21:04:33,0,69460,7,69480,5,69500,5,347336,2.43E+06,5766,0,0
20210623,cu2201,21:04:35,0,69500,8,69500,2,69550,2,347356,2.78E+06,5766,0,0
20210623,cu2201,21:04:39,500,69500,8,69500,1,69550,1,347356,2.78E+06,5766,0,0
20210623,cu2201,21:04:46,0,69500,8,69500,1,69550,1,347356,2.78E+06,5766,0,0
20210623,cu2201,21:04:50,0,69500,8,69500,1,69550,1,347356,2.78E+06,5766,0,0
20210623,cu2201,21:04:53,0,69500,8,69500,1,69550,1,347356,2.78E+06,5766,0,0
20210623,cu2201,21:04:57,0,69500,8,69500,1,69550,1,347356,2.78E+06,5766,0,0
20210623,cu2201,21:04:59,0,69500,8,69500,1,69550,1,347356,2.78E+06,5766,0,0
20210623,cu2201,21:05:02,500,69500,8,69500,1,69550,1,347356,2.78E+06,5766,0,0
20210623,cu2201,21:05:10,500,69500,8,69500,1,69550,1,347356,2.78E+06,5766,0,0
20210623,cu2201,21:05:16,500,69500,8,69530,1,69570,1,347356,2.78E+06,5766,0,0
20210623,cu2201,21:05:27,500,69500,8,69510,9,69560,9,347356,2.78E+06,5766,0,0
20210623,cu2201,21:05:30,0,69500,8,69510,9,69560,9,347356,2.78E+06,5766,0,0
20210623,cu2201,21:05:41,0,69500,8,69510,9,69570,9,347356,2.78E+06,5766,0,0
20210623,cu2201,21:05:43,500,69500,8,69530,1,69560,1,347356,2.78E+06,5766,0,0
20210623,cu2201,21:05:53,0,69570,9,69530,1,69570,1,347411,3.13E+06,5766,0,0
20210623,cu2201,21:05:56,500,69570,9,69540,11,69570,11,347411,3.13E+06,5766,0,0
20210623,cu2201,21:06:00,0,69570,9,69560,1,69570,1,347411,3.13E+06,5766,0,0
20210623,cu2201,21:06:02,0,69570,9,69550,1,69570,1,347411,3.13E+06,5766,0,0
20210623,cu2201,21:06:06,0,69570,9,69530,1,69550,1,347411,3.13E+06,5766,0,0
20210623,cu2201,21:06:08,500,69550,11,69520,1,69560,1,347464,3.82E+06,5766,0,0
20210623,cu2201,21:06:12,0,69550,11,69470,2,69560,2,347464,3.82E+06,5766,0,0
20210623,cu2201,21:06:14,0,69550,11,69490,7,69560,7,347464,3.82E+06,5766,0,0
20210623,cu2201,21:06:16,500,69550,11,69500,1,69560,1,347464,3.82E+06,5766,0,0
20210623,cu2201,21:06:18,500,69550,11,69500,1,69560,1,347464,3.82E+06,5766,0,0
20210623,cu2201,21:06:21,500,69550,11,69490,1,69550,1,347464,3.82E+06,5766,0,0
20210623,cu2201,21:06:23,500,69550,11,69420,1,69550,1,347464,3.82E+06,5766,0,0
20210623,cu2201,21:06:25,500,69550,11,69480,1,69520,1,347464,3.82E+06,5766,0,0
20210623,cu2201,21:06:27,500,69550,11,69490,1,69520,1,347464,3.82E+06,5766,0,0
20210623,cu2201,21:06:43,500,69550,11,69470,1,69520,1,347464,3.82E+06,5766,0,0
20210623,cu2201,21:06:51,0,69550,11,69460,2,69520,2,347464,3.82E+06,5766,0,0
20210623,cu2201,21:06:53,0,69550,11,69470,1,69520,1,347464,3.82E+06,5766,0,0
20210623,cu2201,21:06:55,0,69550,11,69480,1,69520,1,347464,3.82E+06,5766,0,0
20210623,cu2201,21:06:59,0,69550,11,69460,1,69520,1,347464,3.82E+06,5766,0,0
20210623,cu2201,21:07:05,500,69550,11,69470,1,69520,1,347464,3.82E+06,5766,0,0
20210623,cu2201,21:07:14,0,69550,11,69480,1,69520,1,347464,3.82E+06,5766,0,0
20210623,cu2201,21:07:18,500,69550,11,69480,1,69520,1,347464,3.82E+06,5766,0,0
20210623,cu2201,21:07:24,0,69550,11,69500,1,69520,1,347464,3.82E+06,5766,0,0
20210623,cu2201,21:07:26,0,69550,11,69450,2,69520,2,347464,3.82E+06,5766,0,0
20210623,cu2201,21:07:31,500,69510,14,69460,2,69530,2,347489,4.86E+06,5767,0,0
20210623,cu2201,21:07:34,0,69510,14,69470,2,69520,2,347489,4.86E+06,5767,0,0
20210623,cu2201,21:07:43,500,69510,14,69470,2,69540,2,347489,4.86E+06,5767,0,0
20210623,cu2201,21:07:52,500,69510,14,69490,1,69540,1,347489,4.86E+06,5767,0,0
20210623,cu2201,21:07:56,500,69510,14,69510,2,69560,2,347489,4.86E+06,5767,0,0
20210623,cu2201,21:08:05,500,69510,14,69520,4,69570,4,347489,4.86E+06,5767,0,0
20210623,cu2201,21:08:26,500,69510,14,69540,2,69570,2,347489,4.86E+06,5767,0,0
20210623,cu2201,21:08:45,0,69510,14,69530,2,69570,2,347489,4.86E+06,5767,0,0
20210623,cu2201,21:09:04,500,69510,14,69540,4,69570,4,347489,4.86E+06,5767,0,0
20210623,cu2201,21:09:09,500,69510,14,69520,3,69570,3,347489,4.86E+06,5767,0,0
20210623,cu2201,21:09:15,0,69510,14,69550,2,69570,2,347489,4.86E+06,5767,0,0
20210623,cu2201,21:09:38,500,69510,14,69550,2,69570,2,347489,4.86E+06,5767,0,0
20210623,cu2201,21:09:41,500,69510,14,69360,1,69570,1,347489,4.86E+06,5767,0,0
20210623,cu2201,21:09:43,500,69510,14,69510,1,69570,1,347489,4.86E+06,5767,0,0
20210623,cu2201,21:09:46,0,69510,14,69500,8,69570,8,347489,4.86E+06,5767,0,0
20210623,cu2201,21:09:50,0,69510,14,69480,6,69570,6,347489,4.86E+06,5767,0,0
20210623,cu2201,21:09:53,0,69510,14,69500,2,69570,2,347489,4.86E+06,5767,0,0
20210623,cu2201,21:09:55,500,69510,14,69470,1,69560,1,347489,4.86E+06,5767,0,0
20210623,cu2201,21:09:58,0,69510,14,69470,1,69560,1,347489,4.86E+06,5767,0,0
20210623,cu2201,21:10:07,0,69510,14,69470,1,69560,1,347489,4.86E+06,5767,0,0
20210623,cu2201,21:10:12,0,69510,14,69490,4,69570,4,347489,4.86E+06,5767,0,0
20210623,cu2201,21:10:19,500,69510,14,69490,4,69570,4,347489,4.86E+06,5767,0,0
20210623,cu2201,21:10:25,500,69510,14,69500,1,69570,1,347489,4.86E+06,5767,0,0
20210623,cu2201,21:10:34,0,69510,14,69500,3,69570,3,347489,4.86E+06,5767,0,0
20210623,cu2201,21:10:36,500,69510,14,69490,4,69570,4,347489,4.86E+06,5767,0,0
20210623,cu2201,21:10:40,500,69510,14,69500,2,69570,2,347489,4.86E+06,5767,0,0
20210623,cu2201,21:10:44,500,69510,14,69490,4,69560,4,347489,4.86E+06,5767,0,0
20210623,cu2201,21:10:49,0,69510,14,69490,2,69550,2,347489,4.86E+06,5767,0,0
20210623,cu2201,21:11:04,500,69510,14,69490,2,69570,2,347489,4.86E+06,5767,0,0
20210623,cu2201,21:11:18,0,69510,14,69490,2,69560,2,347489,4.86E+06,5767,0,0
20210623,cu2201,21:11:33,500,69510,14,69490,2,69570,2,347489,4.86E+06,5767,0,0
20210623,cu2201,21:11:38,0,69510,14,69420,1,69550,1,347489,4.86E+06,5767,0,0
20210623,cu2201,21:11:41,500,69510,14,69470,2,69550,2,347489,4.86E+06,5767,0,0
20210623,cu2201,21:11:53,0,69510,14,69470,2,69550,2,347489,4.86E+06,5767,0,0
20210623,cu2201,21:11:57,0,69510,14,69470,2,69550,2,347489,4.86E+06,5767,0,0
20210623,cu2201,21:12:01,0,69510,14,69470,2,69550,2,347489,4.86E+06,5767,0,0
20210623,cu2201,21:12:10,0,69510,14,69450,3,69560,3,347489,4.86E+06,5767,0,0
20210623,cu2201,21:12:13,500,69510,14,69460,5,69550,5,347489,4.86E+06,5767,0,0
20210623,cu2201,21:12:19,0,69510,14,69460,4,69540,4,347489,4.86E+06,5767,0,0
20210623,cu2201,21:12:22,500,69510,14,69460,4,69550,4,347489,4.86E+06,5767,0,0
20210623,cu2201,21:12:28,500,69510,14,69480,2,69550,2,347489,4.86E+06,5767,0,0
20210623,cu2201,21:12:32,0,69490,15,69460,2,69530,2,347487,5.21E+06,5767,0,0
20210623,cu2201,21:12:34,0,69490,15,69460,1,69530,1,347487,5.21E+06,5767,0,0
20210623,cu2201,21:12:41,500,69490,15,69340,1,69530,1,347487,5.21E+06,5767,0,0
20210623,cu2201,21:12:43,500,69490,15,69440,2,69520,2,347487,5.21E+06,5767,0,0
20210623,cu2201,21:12:45,500,69490,15,69470,2,69530,2,347487,5.21E+06,5767,0,0
20210623,cu2201,21:12:55,0,69490,15,69470,1,69530,1,347487,5.21E+06,5767,0,0
20210623,cu2201,21:13:02,0,69490,15,69470,1,69530,1,347487,5.21E+06,5767,0,0
20210623,cu2201,21:13:05,0,69490,15,69470,1,69500,1,347487,5.21E+06,5767,0,0
20210623,cu2201,21:13:13,0,69500,16,69470,1,69540,1,347488,5.56E+06,5766,0,0
20210623,cu2201,21:13:23,500,69510,17,69510,1,69560,1,347491,5.91E+06,5767,0,0
20210623,cu2201,21:13:25,500,69510,17,69510,1,69550,1,347491,5.91E+06,5767,0,0
20210623,cu2201,21:13:33,0,69510,17,69510,1,69570,1,347491,5.91E+06,5767,0,0
20210623,cu2201,21:13:37,500,69510,17,69510,1,69570,1,347491,5.91E+06,5767,0,0
20210623,cu2201,21:13:45,0,69510,17,69510,1,69570,1,347491,5.91E+06,5767,0,0
20210623,cu2201,21:13:54,500,69570,18,69530,1,69570,1,347511,6.26E+06,5767,0,0
20210623,cu2201,21:14:01,500,69570,18,69400,1,69560,1,347511,6.26E+06,5767,0,0
20210623,cu2201,21:14:04,0,69570,18,69510,1,69560,1,347511,6.26E+06,5767,0,0
20210623,cu2201,21:14:18,500,69570,18,69520,2,69560,2,347511,6.26E+06,5767,0,0
20210623,cu2201,21:14:22,0,69570,18,69530,3,69560,3,347511,6.26E+06,5767,0,0
20210623,cu2201,21:14:34,0,69570,18,69520,3,69560,3,347511,6.26E+06,5767,0,0
20210623,cu2201,21:14:43,500,69570,18,69540,1,69560,1,347511,6.26E+06,5767,0,0
20210623,cu2201,21:14:45,500,69570,18,69530,4,69560,4,347511,6.26E+06,5767,0,0
20210623,cu2201,21:14:52,0,69570,18,69530,4,69570,4,347511,6.26E+06,5767,0,0
20210623,cu2201,21:15:05,500,69570,21,69550,1,69570,1,347560,7.30E+06,5770,0,0
20210623,cu2201,21:15:09,0,69570,22,69570,1,69580,1,347573,7.65E+06,5770,0,0
20210623,cu2201,21:15:20,0,69570,23,69580,1,69590,1,347585,7.99E+06,5770,0,0
20210623,cu2201,21:15:24,500,69590,25,69590,3,69670,3,347614,8.69E+06,5769,0,0
20210623,cu2201,21:15:27,0,69590,26,69610,1,69660,1,347627,9.04E+06,5769,0,0
20210623,cu2201,21:15:29,0,69590,26,69570,5,69660,5,347627,9.04E+06,5769,0,0
20210623,cu2201,21:15:36,500,69590,26,69590,1,69660,1,347627,9.04E+06,5769,0,0
20210623,cu2201,21:15:39,0,69590,26,69590,2,69660,2,347627,9.04E+06,5769,0,0
20210623,cu2201,21:15:43,0,69590,26,69600,2,69660,2,347627,9.04E+06,5769,0,0
20210623,cu2201,21:16:05,0,69590,26,69600,1,69670,1,347627,9.04E+06,5769,0,0
20210623,cu2201,21:16:15,500,69590,26,69620,1,69660,1,347627,9.04E+06,5769,0,0
20210623,cu2201,21:16:22,500,69590,26,69600,2,69670,2,347627,9.04E+06,5769,0,0
20210623,cu2201,21:16:31,500,69590,26,69620,3,69660,3,347627,9.04E+06,5769,0,0
20210623,cu2201,21:16:44,500,69590,26,69600,1,69670,1,347627,9.04E+06,5769,0,0
20210623,cu2201,21:17:13,0,69590,26,69620,3,69670,3,347627,9.04E+06,5769,0,0
20210623,cu2201,21:17:18,0,69590,26,69640,6,69670,6,347627,9.04E+06,5769,0,0
20210623,cu2201,21:17:20,0,69590,26,69600,2,69670,2,347627,9.04E+06,5769,0,0
20210623,cu2201,21:17:35,500,69600,28,69600,1,69670,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:17:49,500,69600,28,69590,6,69660,6,347654,9.73E+06,5768,0,0
20210623,cu2201,21:17:51,500,69600,28,69590,6,69670,6,347654,9.73E+06,5768,0,0
20210623,cu2201,21:18:02,0,69600,28,69600,1,69670,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:18:05,0,69600,28,69630,6,69680,6,347654,9.73E+06,5768,0,0
20210623,cu2201,21:18:07,500,69600,28,69640,1,69880,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:18:10,500,69600,28,69640,1,69710,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:18:15,500,69600,28,69630,6,69710,6,347654,9.73E+06,5768,0,0
20210623,cu2201,21:18:19,500,69600,28,69640,1,69690,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:18:23,0,69600,28,69610,4,69690,4,347654,9.73E+06,5768,0,0
20210623,cu2201,21:18:28,500,69600,28,69600,1,69680,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:18:32,0,69600,28,69610,2,69670,2,347654,9.73E+06,5768,0,0
20210623,cu2201,21:18:34,0,69600,28,69600,1,69660,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:19:01,0,69600,28,69600,1,69660,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:19:04,500,69600,28,69560,1,69650,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:19:10,0,69600,28,69570,2,69660,2,347654,9.73E+06,5768,0,0
20210623,cu2201,21:19:14,500,69600,28,69580,2,69660,2,347654,9.73E+06,5768,0,0
20210623,cu2201,21:19:19,500,69600,28,69580,2,69660,2,347654,9.73E+06,5768,0,0
20210623,cu2201,21:19:26,500,69600,28,69580,1,69660,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:19:38,0,69600,28,69590,2,69660,2,347654,9.73E+06,5768,0,0
20210623,cu2201,21:19:40,0,69600,28,69610,1,69680,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:19:45,0,69600,28,69590,2,69680,2,347654,9.73E+06,5768,0,0
20210623,cu2201,21:19:50,500,69600,28,69590,2,69670,2,347654,9.73E+06,5768,0,0
20210623,cu2201,21:19:54,0,69600,28,69570,3,69670,3,347654,9.73E+06,5768,0,0
20210623,cu2201,21:19:57,0,69600,28,69570,3,69680,3,347654,9.73E+06,5768,0,0
20210623,cu2201,21:20:00,500,69600,28,69580,1,69650,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:20:15,500,69600,28,69600,1,69650,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:20:21,0,69600,28,69610,2,69670,2,347654,9.73E+06,5768,0,0
20210623,cu2201,21:20:36,500,69600,28,69610,2,69670,2,347654,9.73E+06,5768,0,0
20210623,cu2201,21:20:43,0,69600,28,69610,2,69670,2,347654,9.73E+06,5768,0,0
20210623,cu2201,21:20:48,500,69600,28,69600,1,69670,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:20:56,0,69600,28,69610,1,69670,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:21:17,500,69600,28,69630,1,69670,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:21:21,0,69600,28,69630,1,69670,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:22:10,0,69600,28,69640,1,69720,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:22:12,0,69600,28,69640,1,69700,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:22:33,500,69600,28,69650,2,69700,2,347654,9.73E+06,5768,0,0
20210623,cu2201,21:22:37,0,69600,28,69660,1,69700,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:22:43,0,69600,28,69600,1,69690,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:23:16,500,69600,28,69620,1,69690,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:23:28,500,69600,28,69610,2,69680,2,347654,9.73E+06,5768,0,0
20210623,cu2201,21:23:37,0,69600,28,69600,1,69680,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:23:39,0,69600,28,69600,1,69660,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:23:42,500,69600,28,69600,1,69660,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:23:51,500,69600,28,69600,1,69660,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:23:57,0,69600,28,69620,2,69660,2,347654,9.73E+06,5768,0,0
20210623,cu2201,21:24:02,0,69600,28,69560,3,69660,3,347654,9.73E+06,5768,0,0
20210623,cu2201,21:24:06,0,69600,28,69570,2,69660,2,347654,9.73E+06,5768,0,0
20210623,cu2201,21:24:13,500,69600,28,69570,1,69660,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:24:16,500,69600,28,69580,1,69650,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:24:30,0,69600,28,69570,1,69650,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:24:32,500,69600,28,69560,2,69630,2,347654,9.73E+06,5768,0,0
20210623,cu2201,21:24:37,500,69600,28,69570,1,69630,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:25:11,500,69600,28,69580,1,69670,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:25:27,0,69600,28,69620,2,69670,2,347654,9.73E+06,5768,0,0
20210623,cu2201,21:25:41,500,69600,28,69630,2,69670,2,347654,9.73E+06,5768,0,0
20210623,cu2201,21:26:01,500,69600,28,69630,2,69670,2,347654,9.73E+06,5768,0,0
20210623,cu2201,21:26:16,500,69600,28,69660,2,69680,2,347654,9.73E+06,5768,0,0
20210623,cu2201,21:26:18,500,69600,28,69660,2,69720,2,347654,9.73E+06,5768,0,0
20210623,cu2201,21:26:40,0,69600,28,69660,2,69720,2,347654,9.73E+06,5768,0,0
20210623,cu2201,21:26:45,500,69600,28,69670,1,69720,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:26:48,0,69600,28,69660,2,69710,2,347654,9.73E+06,5768,0,0
20210623,cu2201,21:26:51,0,69600,28,69660,2,69720,2,347654,9.73E+06,5768,0,0
20210623,cu2201,21:26:55,500,69600,28,69660,2,69720,2,347654,9.73E+06,5768,0,0
20210623,cu2201,21:27:01,500,69600,28,69670,1,69710,1,347654,9.73E+06,5768,0,0
20210623,cu2201,21:27:06,500,69600,28,69690,2,69720,2,347654,9.73E+06,5768,0,0
20210623,cu2201,21:27:16,500,69600,28,69700,4,69720,4,347654,9.73E+06,5768,0,0
20210623,cu2201,21:27:24,500,69600,28,69700,2,69720,2,347654,9.73E+06,5768,0,0
20210623,cu2201,21:28:00,0,69720,29,69720,4,69780,4,347686,1.01E+07,5768,0,0
20210623,cu2201,21:28:08,0,69720,29,69690,4,69770,4,347686,1.01E+07,5768,0,0
20210623,cu2201,21:28:15,0,69720,29,69690,4,69740,4,347686,1.01E+07,5768,0,0
20210623,cu2201,21:28:21,500,69720,29,69690,4,69710,4,347686,1.01E+07,5768,0,0
20210623,cu2201,21:28:25,0,69720,29,69670,2,69710,2,347686,1.01E+07,5768,0,0
20210623,cu2201,21:28:27,500,69720,29,69640,1,69720,1,347686,1.01E+07,5768,0,0
20210623,cu2201,21:28:32,0,69720,29,69670,1,69710,1,347686,1.01E+07,5768,0,0
20210623,cu2201,21:28:40,0,69720,29,69670,1,69710,1,347686,1.01E+07,5768,0,0
20210623,cu2201,21:28:46,500,69720,29,69650,1,69710,1,347686,1.01E+07,5768,0,0
20210623,cu2201,21:28:59,500,69720,29,69640,1,69700,1,347686,1.01E+07,5768,0,0
20210623,cu2201,21:29:25,0,69720,29,69640,1,69700,1,347686,1.01E+07,5768,0,0
20210623,cu2201,21:29:34,0,69720,29,69640,1,69700,1,347686,1.01E+07,5768,0,0
20210623,cu2201,21:29:36,0,69700,30,69670,1,69760,1,347713,1.04E+07,5768,0,0
20210623,cu2201,21:29:38,500,69700,30,69670,1,69760,1,347713,1.04E+07,5768,0,0
20210623,cu2201,21:29:41,0,69700,30,69680,1,69760,1,347713,1.04E+07,5768,0,0
20210623,cu2201,21:29:43,0,69700,30,69690,1,69750,1,347713,1.04E+07,5768,0,0
20210623,cu2201,21:29:45,0,69690,31,69670,1,69760,1,347737,1.08E+07,5767,0,0
